Shannon
Indv1	1.95143742651585
Indv2	2.15416722626602
Indv3	2.01665207562341
Indv4	1.81605210435707
Indv5	2.21545469539392
Indv6	1.92242625610898
Indv7	2.0766447314382
Indv8	2.01164083419989
Indv9	1.96326549444743
Indv10	2.05898516582494
Indv11	1.76509715531998
Indv12	1.29721705237032
Indv13	2.02363268481778
Indv14	2.05107438611703
Indv15	2.18328240319406
Indv16	1.8041338311105
Indv17	2.05964209100647
Indv18	2.00822063919809
Indv19	2.03358609697111
Indv20	1.93278147322361
Indv21	1.77366473200746
Indv22	1.70244371468064
Indv23	1.81957791796708
Indv24	2.00646300473064
Indv25	2.11017557261808
Indv26	1.98263504618803
Indv27	2.02440691060128
Indv28	1.71901076051892
Indv29	1.881493979726
Indv30	1.85135153966362
Indv31	2.16488737948069
Indv32	1.98699237207664
Indv33	1.55878401246921
Indv34	2.07913541411808
Indv35	1.55292578922937
Indv36	1.93812944717679
Indv37	2.10479937425052
Indv38	1.98178241301941
Indv39	1.74309313856789
Indv40	1.98484017345826
Indv41	2.00622951196376
Indv42	2.1206052043092
Indv43	2.01791311231056
Indv44	1.81273322202502
Indv45	1.92115951115342
Indv46	2.04775193678616
Indv47	1.93827632191692
Indv48	2.01497565740778
Indv49	1.75685650272021
Indv50	2.00174671104879
Indv51	1.97060211471325
Indv52	1.83038410853697
Indv53	2.11204959896193
Indv54	2.01947601436239
Indv55	1.83208460428263
Indv56	1.99819693950208
Indv57	1.64800929509335
Indv58	2.03258697771339
Indv59	1.98178374783551
Indv60	1.87293144017294
Indv61	1.56740739044479
Indv62	2.11721047944997
Indv63	2.04663453581345
Indv64	2.03482209642033
Indv65	2.0219366504013
Indv66	1.9758872293743
Indv67	2.10155944145373
Indv68	1.59106949933725
Indv69	1.72334898995347
Indv70	2.18987661623275
Indv71	2.03074383791828
Indv72	2.1645979038419
Indv73	1.99552666612148
Indv74	1.98760782108646
Indv75	1.50723468038053
Indv76	1.77311440380958
Indv77	1.99461919575983
Indv78	1.98654117333313
Indv79	1.52052015616024
Indv80	1.99551837697663
Indv81	1.73335477363844
Indv82	2.04956573562638
Indv83	2.06308940950544
Indv84	1.81623374108374
Indv85	2.04128306636429
Indv86	2.02274504088982
Indv87	0.402663342541937
Indv88	1.98316248973955
Indv89	2.04928317802337
Indv90	1.82012776145783
Indv91	2.02893296005781
Indv92	1.30774445562949
Indv93	1.55728046570578
Indv94	2.04646600048121
Indv95	1.6116031230451
Indv96	1.94496915439305
Indv97	1.90654582234233
Indv98	2.11487761658155
Indv99	1.99751359567174
Indv100	2.05175618718509
Indv101	2.01009035406892
Indv102	2.108553020635
Indv103	2.01844542553757
Indv104	2.00768172757406
Indv105	2.16031863985684
Indv106	1.85128517644759
Indv107	2.16361080783067
Indv108	2.18934302521903
Indv109	1.86515557277388
Indv110	1.98124812082531
Indv111	2.07665776956806
Indv112	1.8237284668701
Indv113	1.82050118811391
Indv114	1.95370253751263
Indv115	1.9665396546798
Indv116	1.29574161164121
Indv117	0.936839771368654
Indv118	1.98527353826908
Indv119	2.09323496850981
Indv120	1.71745564894421
Indv121	2.14802047162999
Indv122	2.0739308535755
Indv123	2.04088390580986
Indv124	2.08252599546474
Indv125	1.95985887222173
Indv126	1.98980777860184
Indv127	0.728723465302421
Indv128	1.69922624239717
Indv129	2.09127251114147
Indv130	1.86800180869936
Indv131	2.01171468945468
Indv132	2.12730598751398
Indv133	1.89998360830335
Indv134	2.09907394103761
Indv135	2.25447078964382
Indv136	1.65781119932581
Indv137	1.7157427843764
Indv138	1.52802409399519
Indv139	1.99738555420276
Indv140	1.32384384514929
Indv141	1.89982421304165
Indv142	2.06859155961941
Indv143	1.81878302663912
Indv144	1.91397300095981
Indv145	1.94176176052876
Indv146	2.01652879497351
Indv147	2.04041443509441
Indv148	1.93788546146932
Indv149	2.10273278584838
Indv150	1.96301097762789
Indv151	1.82649181888993
Indv152	2.06069403975629
Indv153	2.13091733668637
Indv154	1.99197417212607
Indv155	1.30919268262197
Indv156	1.86982113589328
Indv157	1.96666128044551
Indv158	1.74753466610771
Indv159	1.80309378629489
Indv160	1.8515097989892
Indv161	1.93215027337422
