OTU	Sample	Abundance	SampleID	Group	Covariate	Kingdom	Phylum	Class	Order	Family
ASV59	Indv2	0.00524874486535828	Indv2	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV92	Indv18	0.0052308142512254	Indv18	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV35	Indv136	0.00522415259385251	Indv136	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	<1%_Abundance
ASV19	Indv95	0.00517723880597015	Indv95	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV46	Indv44	0.00517380759902991	Indv44	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV41	Indv123	0.00516278579707091	Indv123	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV41	Indv20	0.00515115689917244	Indv20	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV50	Indv26	0.00514795881632947	Indv26	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	<1%_Abundance
ASV137	Indv77	0.00513285024154589	Indv77	Control	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	<1%_Abundance
ASV59	Indv139	0.00509736540664376	Indv139	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV59	Indv46	0.00507814704056875	Indv46	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV50	Indv63	0.00503394601755257	Indv63	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	<1%_Abundance
ASV18	Indv154	0.00502502041414543	Indv154	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV65	Indv84	0.00501726958734776	Indv84	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	<1%_Abundance
ASV59	Indv153	0.0050029429075927	Indv153	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV18	Indv105	0.00500125031257814	Indv105	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV18	Indv60	0.0049565893481923	Indv60	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV35	Indv32	0.00493948024207903	Indv32	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	<1%_Abundance
ASV92	Indv112	0.00491748624770795	Indv112	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV41	Indv97	0.0049163179916318	Indv97	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV33	Indv3	0.00490971799553662	Indv3	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	<1%_Abundance
ASV59	Indv128	0.00490952447748632	Indv128	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV50	Indv8	0.00489990786498032	Indv8	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	<1%_Abundance
ASV18	Indv89	0.00486707566462168	Indv89	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV35	Indv89	0.00486707566462168	Indv89	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	<1%_Abundance
ASV59	Indv130	0.00483799096059584	Indv130	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV59	Indv53	0.00482836971516676	Indv53	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV19	Indv158	0.00482172313158229	Indv158	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV6	Indv12	0.00481301439091303	Indv12	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	<1%_Abundance
ASV92	Indv139	0.00481099656357388	Indv139	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV41	Indv134	0.00480647609410574	Indv134	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV21	Indv35	0.00479144104230252	Indv35	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	<1%_Abundance
ASV59	Indv39	0.00478790048326472	Indv39	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV33	Indv90	0.00477363720357253	Indv90	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	<1%_Abundance
ASV41	Indv91	0.00474804031354983	Indv91	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV3	Indv127	0.00472828142731055	Indv127	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	<1%_Abundance
ASV65	Indv147	0.00471886747180677	Indv147	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	<1%_Abundance
ASV84	Indv148	0.00471837216160425	Indv148	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	<1%_Abundance
ASV18	Indv144	0.00467133800467134	Indv144	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV46	Indv3	0.00466626090484885	Indv3	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV41	Indv111	0.00466056488292436	Indv111	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV18	Indv47	0.00465865704578094	Indv47	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV50	Indv31	0.00464334674744616	Indv31	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	<1%_Abundance
ASV41	Indv79	0.0046278006659518	Indv79	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV17	Indv155	0.00462491513917176	Indv155	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	<1%_Abundance
ASV35	Indv135	0.00462209149640212	Indv135	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	<1%_Abundance
ASV46	Indv73	0.0046163902279598	Indv73	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV33	Indv56	0.00456856058168715	Indv56	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	<1%_Abundance
ASV41	Indv159	0.0045678567135473	Indv159	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV59	Indv52	0.00454034072645452	Indv52	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV125	Indv152	0.00453755893509164	Indv152	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV41	Indv115	0.00453391367428364	Indv115	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV18	Indv17	0.00453338514344926	Indv17	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV125	Indv101	0.00451844515969299	Indv101	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV41	Indv89	0.00449897750511247	Indv89	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV50	Indv147	0.00447892505798608	Indv147	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	<1%_Abundance
ASV59	Indv119	0.00445900934780273	Indv119	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV41	Indv137	0.00445800093852651	Indv137	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV21	Indv46	0.00445748462449924	Indv46	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	<1%_Abundance
ASV125	Indv122	0.00444124862532781	Indv122	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV46	Indv40	0.00443880786303107	Indv40	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV19	Indv128	0.00439519334174966	Indv128	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV4	Indv116	0.00435408287517066	Indv116	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	<1%_Abundance
ASV33	Indv62	0.00433738394809478	Indv62	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	<1%_Abundance
ASV92	Indv125	0.00431034482758621	Indv125	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV59	Indv133	0.00430198739699467	Indv133	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV92	Indv27	0.00430148458317472	Indv27	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV46	Indv41	0.00429004037685061	Indv41	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV18	Indv160	0.00428566283718083	Indv160	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV50	Indv25	0.00427458793696794	Indv25	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	<1%_Abundance
ASV19	Indv11	0.00426673168353042	Indv11	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV33	Indv77	0.00425450153711023	Indv77	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	<1%_Abundance
ASV46	Indv49	0.00424328147100424	Indv49	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV41	Indv9	0.00423711382615492	Indv9	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV41	Indv38	0.00422966600223638	Indv38	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV84	Indv59	0.00422436047876085	Indv59	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	<1%_Abundance
ASV65	Indv94	0.00420208194059784	Indv94	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	<1%_Abundance
ASV65	Indv77	0.004199604743083	Indv77	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	<1%_Abundance
ASV65	Indv153	0.00419364331959976	Indv153	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	<1%_Abundance
ASV35	Indv105	0.00416770859381512	Indv105	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	<1%_Abundance
ASV125	Indv25	0.00416591197246876	Indv25	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV41	Indv15	0.00412306974211366	Indv15	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV46	Indv27	0.00411115340692805	Indv27	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV50	Indv33	0.00406410197201312	Indv33	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	<1%_Abundance
ASV92	Indv82	0.00405497430817805	Indv82	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV21	Indv148	0.00405485107637865	Indv148	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	<1%_Abundance
ASV137	Indv5	0.00404928060653054	Indv5	Control	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	<1%_Abundance
ASV46	Indv26	0.00403196774425805	Indv26	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV50	Indv126	0.00402003426914459	Indv126	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	<1%_Abundance
ASV59	Indv90	0.00400369571912535	Indv90	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV65	Indv109	0.00399794976934905	Indv109	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	<1%_Abundance
ASV46	Indv132	0.00399596668782911	Indv132	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV65	Indv46	0.00394966992044236	Indv46	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	<1%_Abundance
ASV137	Indv13	0.00394822006472492	Indv13	Case	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	<1%_Abundance
ASV50	Indv116	0.00394819379358695	Indv116	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	<1%_Abundance
ASV46	Indv75	0.00393197066625058	Indv75	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV46	Indv68	0.00392369097551076	Indv68	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV9	Indv22	0.00389105058365759	Indv22	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	<1%_Abundance
ASV18	Indv68	0.00387859107924052	Indv68	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV35	Indv63	0.00387481371087928	Indv63	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	<1%_Abundance
ASV46	Indv154	0.00387345323590377	Indv154	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV125	Indv129	0.00386962345587141	Indv129	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV41	Indv30	0.00385646428067535	Indv30	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV4	Indv127	0.00384566889421258	Indv127	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	<1%_Abundance
ASV84	Indv147	0.00383907862113093	Indv147	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	<1%_Abundance
ASV41	Indv43	0.00380316671841043	Indv43	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV137	Indv107	0.00380295917761008	Indv107	Control	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	<1%_Abundance
ASV92	Indv23	0.00380214873726803	Indv23	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV46	Indv138	0.00378480670451473	Indv138	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV137	Indv71	0.00376279894352184	Indv71	Case	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	<1%_Abundance
ASV65	Indv98	0.00375489334505073	Indv98	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	<1%_Abundance
ASV41	Indv110	0.0037484700122399	Indv110	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV33	Indv5	0.0037477384337038	Indv5	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	<1%_Abundance
ASV92	Indv128	0.00374059007808482	Indv128	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV18	Indv65	0.00373400319087545	Indv65	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV50	Indv154	0.00370595255543226	Indv154	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	<1%_Abundance
ASV84	Indv136	0.00370550358401166	Indv136	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	<1%_Abundance
ASV280	Indv61	0.00368699097512657	Indv61	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	<1%_Abundance
ASV33	Indv148	0.00368622825125332	Indv148	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	<1%_Abundance
ASV92	Indv20	0.00367336598547543	Indv20	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV35	Indv45	0.00367178139373092	Indv45	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	<1%_Abundance
ASV137	Indv129	0.00367118122736518	Indv129	Case	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	<1%_Abundance
ASV59	Indv121	0.00367054610564011	Indv121	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV137	Indv10	0.00365516626548988	Indv10	Case	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	<1%_Abundance
ASV125	Indv3	0.00365185636031649	Indv3	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV50	Indv95	0.00363805970149254	Indv95	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	<1%_Abundance
ASV41	Indv50	0.00362690974451149	Indv50	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV41	Indv99	0.00362238074008025	Indv99	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV92	Indv63	0.00360986918363968	Indv63	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV137	Indv66	0.00359697067625859	Indv66	Control	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	<1%_Abundance
ASV35	Indv53	0.00357055911709811	Indv53	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	<1%_Abundance
ASV92	Indv53	0.00357055911709811	Indv53	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv36	0.0035661957813839	Indv36	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv126	0.00355871886120996	Indv126	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv139	0.00355097365406644	Indv139	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV41	Indv148	0.00353877912120318	Indv148	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV92	Indv31	0.00353778799805422	Indv31	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV33	Indv101	0.00352810101510275	Indv101	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	<1%_Abundance
ASV18	Indv16	0.00352112676056338	Indv16	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV41	Indv161	0.00351012784594081	Indv161	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV19	Indv79	0.00349906879620746	Indv79	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV92	Indv46	0.00349827907239181	Indv46	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV35	Indv25	0.00347763086397392	Indv25	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	<1%_Abundance
ASV18	Indv12	0.00346537036145738	Indv12	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV18	Indv81	0.00343014592178143	Indv81	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV50	Indv27	0.00342596117244005	Indv27	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	<1%_Abundance
ASV35	Indv20	0.00342003040027022	Indv20	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	<1%_Abundance
ASV92	Indv85	0.00341962178983004	Indv85	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV137	Indv81	0.00340202997160289	Indv81	Case	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	<1%_Abundance
ASV92	Indv14	0.00340089783702898	Indv14	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV59	Indv144	0.00339228117005895	Indv144	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV59	Indv23	0.00338356355518348	Indv23	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV115	Indv37	0.00336914610863624	Indv37	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV92	Indv143	0.00335570469798658	Indv143	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV46	Indv115	0.00335509611896989	Indv115	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV41	Indv114	0.00334112930170398	Indv114	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV33	Indv17	0.00333527621268053	Indv17	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	<1%_Abundance
ASV35	Indv108	0.00331142441422909	Indv108	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	<1%_Abundance
ASV17	Indv69	0.00329364757970897	Indv69	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	<1%_Abundance
ASV59	Indv151	0.00328635882582298	Indv151	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV125	Indv142	0.0032862942199884	Indv142	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV3	Indv75	0.00327664222187549	Indv75	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	<1%_Abundance
ASV35	Indv143	0.00327181208053691	Indv143	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	<1%_Abundance
ASV92	Indv100	0.00326183104820876	Indv100	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV92	Indv92	0.00324929297791684	Indv92	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV33	Indv134	0.00324647946707142	Indv134	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	<1%_Abundance
ASV41	Indv58	0.00323624595469256	Indv58	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV41	Indv125	0.00323275862068966	Indv125	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV46	Indv119	0.00322338025142366	Indv119	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV59	Indv131	0.00320836551601212	Indv131	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV59	Indv100	0.00320654577620522	Indv100	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV41	Indv103	0.00320562535546249	Indv103	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV33	Indv157	0.00318898183666867	Indv157	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	<1%_Abundance
ASV41	Indv75	0.00318302387267905	Indv75	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV92	Indv52	0.00317422050787528	Indv52	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV33	Indv24	0.00317296340023613	Indv24	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	<1%_Abundance
ASV92	Indv150	0.00315683742287272	Indv150	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv137	0.00312842171124668	Indv137	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV92	Indv115	0.00312840043525571	Indv115	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV59	Indv70	0.00312645513204284	Indv70	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV18	Indv101	0.00312577370636296	Indv101	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	<1%_Abundance
ASV59	Indv72	0.00311052507015586	Indv72	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV92	Indv64	0.00308308308308308	Indv64	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV35	Indv1	0.00307032301480485	Indv1	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	<1%_Abundance
ASV59	Indv43	0.00306581806892269	Indv43	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV41	Indv67	0.00305991511203238	Indv67	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
ASV92	Indv161	0.00305928573728786	Indv161	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV59	Indv50	0.00304917190910258	Indv50	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV59	Indv47	0.00304739220287926	Indv47	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV17	Indv127	0.00302610011347875	Indv127	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	<1%_Abundance
ASV59	Indv145	0.00301846590909091	Indv145	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV59	Indv103	0.00299881081640039	Indv103	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	<1%_Abundance
ASV84	Indv19	0.00299836722576815	Indv19	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	<1%_Abundance
ASV41	Indv135	0.00299385471926047	Indv135	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	<1%_Abundance
